job_id,job_title,company_name,industry,company_size,city,city_full,education,experience,salary_range,salary_low,salary_high,salary_level,required_skills,is_full_time,is_headhunter,publish_date
JOB00393,产品数据分析师,元气森林,消费品,1000人,武汉,湖北武汉,本科,1-3年,8K-12K,8000,12000,中初级(8K-15K),埋点分析|Tableau|数据建模|Power BI|SPSS|数据挖掘,兼职,是,2025-05-17
JOB00394,增长数据分析师,华为,通信/电子,50000人,武汉,湖北武汉,本科,3-5年,8K-12K,8000,12000,中初级(8K-15K),回归分析|数据清洗|SPSS|Excel|A/B测试,全职,否,2025-04-02
JOB00395,数据分析师,vivo,通信/电子,10000人,北京,北京,本科,3-5年,6K-10K,6000,10000,中初级(8K-15K),Hive|数据可视化|SPSS,全职,否,2025-06-27
JOB00396,风控数据分析师,中通快递,物流,10000人,佛山,广东佛山,本科,1-3年,8K-12K,8000,12000,中初级(8K-15K),数据挖掘|数据仓库|Excel|BI工具|Spark|回归分析|Power BI|NLP,全职,否,2025-04-04
JOB00397,商业数据分析师,猿辅导,教育,10000人,苏州,江苏苏州,硕士,5-10年,10K-15K,10000,15000,中初级(8K-15K),Power BI|NLP|用户画像|数据建模,全职,否,2025-06-22
JOB00398,产品数据分析师,大众点评,本地生活,50000人,长沙,湖南长沙,本科,不限,10K-15K,10000,15000,中初级(8K-15K),Spark|SPSS|A/B测试|BI工具|统计分析|用户画像,全职,否,2025-04-27
JOB00399,数据分析经理,华为,通信/电子,50000人,长沙,湖南长沙,本科,3-5年,18K-25K,18000,25000,中级(15K-25K),回归分析|Hive|数据清洗|用户画像|数据挖掘|数据仓库,全职,是,2025-06-19
JOB00400,数据分析专员,顺丰,物流,50000人,合肥,安徽合肥,本科,1-3年,15K-20K,15000,20000,中级(15K-25K),埋点分析|Excel|增长分析|竞品分析|回归分析|大数据|Tableau|数据挖掘,全职,否,2025-01-27
JOB00401,策略数据分析师,菜鸟,物流,10000人,成都,四川成都,本科,3-5年,12K-18K,12000,18000,中级(15K-25K),BI工具|深度学习|数据可视化|机器学习|大数据|指标体系|埋点分析,全职,是,2025-02-19
JOB00402,数据分析实习生,字节跳动,互联网/IT,50000人,杭州,浙江杭州,本科,3-5年,10K-15K,10000,15000,中初级(8K-15K),Spark|R|深度学习|埋点分析|机器学习|A/B测试|回归分析,全职,否,2025-06-12
JOB00403,数据分析专员,拼多多,互联网/IT,10000人,东莞,广东东莞,大专,10年以上,10K-15K,10000,15000,中初级(8K-15K),Python|统计分析|数据仓库|SQL|竞品分析,兼职,否,2025-01-28
JOB00404,产品数据分析师,伊利,消费品,50000人,北京,北京,本科,5-10年,10K-15K,10000,15000,中初级(8K-15K),数据可视化|NLP|深度学习|Hive|数据仓库|R|埋点分析|SPSS,全职,否,2025-04-27
JOB00405,数据分析专员,自如,房产,5000人,合肥,安徽合肥,本科,10年以上,15K-20K,15000,20000,中级(15K-25K),Excel|指标体系|SQL,全职,是,2025-06-14
JOB00406,资深数据分析师,联想,通信/电子,50000人,深圳,广东深圳,本科,5-10年,20K-30K,20000,30000,中高级(25K-40K),用户画像|Hive|NLP|SPSS|Spark|ETL|深度学习|数据仓库,全职,否,2025-01-19
JOB00407,数据分析实习生,豆瓣,互联网/IT,1000人,南京,江苏南京,本科,1-3年,5K-8K,5000,8000,初级(8K以下),Python|回归分析|大数据|竞品分析|统计分析,全职,是,2025-06-17
JOB00408,商业数据分析师,达能,消费品,10000人,厦门,福建厦门,本科,3-5年,12K-18K,12000,18000,中级(15K-25K),指标体系|增长分析|埋点分析|数据挖掘|Excel|BI工具,全职,否,2025-03-20
JOB00409,资深数据分析师,网易,互联网/IT,50000人,长沙,湖南长沙,本科,10年以上,40K-60K,40000,60000,高级(40K以上),回归分析|增长分析|机器学习|Hive|统计分析|A/B测试,全职,是,2025-06-26
JOB00410,策略数据分析师,玛氏,消费品,10000人,上海,上海,本科,3-5年,12K-18K,12000,18000,中级(15K-25K),数据挖掘|增长分析|用户画像|SQL|A/B测试,全职,否,2025-01-28
JOB00411,数据分析师,达能,消费品,10000人,西安,陕西西安,本科,1-3年,18K-25K,18000,25000,中级(15K-25K),Tableau|用户画像|SPSS|回归分析|增长分析|Power BI|埋点分析|Spark,全职,否,2025-07-23
JOB00412,高级数据分析师,宝洁,消费品,50000人,青岛,山东青岛,本科,5-10年,20K-30K,20000,30000,中高级(25K-40K),用户画像|深度学习|Power BI|大数据,全职,否,2025-06-21
JOB00413,用户数据分析师,招商银行,金融,50000人,武汉,湖北武汉,本科,5-10年,5K-8K,5000,8000,初级(8K以下),Python|SPSS|Spark,全职,否,2025-06-25
JOB00414,数据分析专员,同程旅行,旅游,10000人,南京,江苏南京,本科,5-10年,10K-15K,10000,15000,中初级(8K-15K),NLP|Hive|SQL|A/B测试|Spark|数据可视化|埋点分析,全职,否,2025-01-04
JOB00415,数据分析师(偏算法),同程旅行,旅游,10000人,重庆,重庆,博士,3-5年,20K-30K,20000,30000,中高级(25K-40K),机器学习|数据建模|数据挖掘|Tableau|指标体系,全职,否,2025-06-24
JOB00416,数据分析专员,宝洁,消费品,50000人,东莞,广东东莞,硕士,3-5年,15K-20K,15000,20000,中级(15K-25K),数据仓库|SQL|埋点分析|深度学习|Excel,全职,是,2025-01-22
JOB00417,数据分析师,中通快递,物流,10000人,重庆,重庆,本科,1-3年,8K-12K,8000,12000,中初级(8K-15K),Excel|Python|用户画像|埋点分析|R|数据挖掘|指标体系,兼职,是,2025-01-28
JOB00418,数据分析专员,vivo,通信/电子,10000人,郑州,河南郑州,硕士,5-10年,12K-18K,12000,18000,中级(15K-25K),竞品分析|SPSS|数据建模,全职,是,2025-01-21
JOB00419,风控数据分析师,猿辅导,教育,10000人,西安,陕西西安,硕士,3-5年,15K-20K,15000,20000,中级(15K-25K),数据建模|SPSS|BI工具|Excel|Python,全职,否,2025-01-09
JOB00420,数据分析实习生,玛氏,消费品,10000人,成都,四川成都,本科,3-5年,8K-12K,8000,12000,中初级(8K-15K),SPSS|指标体系|大数据|Tableau|Power BI|数据仓库,全职,否,2025-06-09
JOB00421,数据分析经理,华为,通信/电子,50000人,上海,上海,本科,3-5年,30K-40K,30000,40000,中高级(25K-40K),大数据|Power BI|指标体系,兼职,否,2025-06-11
JOB00422,数据分析经理,小鹏汽车,汽车,5000人,东莞,广东东莞,大专,5-10年,35K-50K,35000,50000,高级(40K以上),数据可视化|增长分析|BI工具|Excel|数据仓库|数据清洗,兼职,是,2025-05-18
JOB00423,策略数据分析师,链家,房产,10000人,长沙,湖南长沙,硕士,3-5年,12K-18K,12000,18000,中级(15K-25K),统计分析|数据仓库|NLP,全职,否,2025-04-25
JOB00424,商业数据分析师,蒙牛,消费品,50000人,武汉,湖北武汉,本科,不限,10K-15K,10000,15000,中初级(8K-15K),竞品分析|数据可视化|Tableau|指标体系|统计分析,全职,否,2025-04-24
JOB00425,商业数据分析师,中信证券,金融,10000人,杭州,浙江杭州,大专,不限,40K-60K,40000,60000,高级(40K以上),数据可视化|Excel|数据挖掘|数据仓库|指标体系|A/B测试,兼职,否,2025-07-15
JOB00426,数据分析师(偏BI),腾讯,互联网/IT,50000人,上海,上海,本科,1-3年,15K-20K,15000,20000,中级(15K-25K),R|数据挖掘|指标体系,全职,否,2025-06-28
JOB00427,增长数据分析师,同程旅行,旅游,10000人,杭州,浙江杭州,硕士,1-3年,6K-10K,6000,10000,中初级(8K-15K),大数据|指标体系|SQL|用户画像,全职,是,2025-02-01
JOB00428,数据分析实习生,工商银行,金融,50000人,上海,上海,本科,5-10年,4K-6K,4000,6000,初级(8K以下),深度学习|回归分析|Excel|Tableau,全职,是,2025-02-14
JOB00429,数据分析专员,58同城,本地生活,10000人,郑州,河南郑州,本科,10年以上,12K-18K,12000,18000,中级(15K-25K),深度学习|数据挖掘|R|BI工具|Python,全职,否,2025-01-09
JOB00430,商业数据分析师,大疆,通信/电子,10000人,合肥,安徽合肥,本科,3-5年,6K-10K,6000,10000,中初级(8K-15K),Python|Power BI|Tableau|指标体系|用户画像|数据可视化|SPSS,全职,是,2025-01-01
JOB00431,增长数据分析师,工商银行,金融,50000人,深圳,广东深圳,硕士,3-5年,8K-12K,8000,12000,中初级(8K-15K),竞品分析|Power BI|R|深度学习|指标体系|数据建模,全职,否,2025-02-20
JOB00432,策略数据分析师,京东,互联网/IT,50000人,佛山,广东佛山,本科,3-5年,25K-35K,25000,35000,中高级(25K-40K),统计分析|Hive|SQL|数据仓库|数据清洗,兼职,是,2025-01-20
JOB00433,商业数据分析师,自如,房产,5000人,天津,天津,本科,3-5年,12K-18K,12000,18000,中级(15K-25K),Python|R|Tableau|数据挖掘|Power BI,兼职,否,2025-04-16
JOB00434,用户数据分析师,工商银行,金融,50000人,成都,四川成都,硕士,不限,15K-20K,15000,20000,中级(15K-25K),Hive|数据建模|机器学习|用户画像,全职,否,2025-01-04
JOB00435,高级数据分析师,网易,互联网/IT,50000人,天津,天津,本科,5-10年,20K-30K,20000,30000,中高级(25K-40K),数据清洗|增长分析|Spark,全职,否,2025-03-08
JOB00436,商业数据分析师,小米,通信/电子,10000人,长沙,湖南长沙,本科,1-3年,10K-15K,10000,15000,中初级(8K-15K),数据清洗|Excel|大数据|回归分析|数据挖掘|Python,全职,否,2025-05-15
JOB00437,产品数据分析师,工商银行,金融,50000人,郑州,河南郑州,本科,3-5年,8K-12K,8000,12000,中初级(8K-15K),R|机器学习|Power BI|Python|竞品分析,全职,否,2025-01-28
JOB00438,用户数据分析师,好未来,教育,10000人,厦门,福建厦门,本科,5-10年,8K-12K,8000,12000,中初级(8K-15K),SPSS|数据挖掘|深度学习|指标体系|用户画像|NLP|回归分析,全职,否,2025-01-14
JOB00439,数据分析经理,去哪儿,旅游,10000人,青岛,山东青岛,硕士,10年以上,20K-30K,20000,30000,中高级(25K-40K),SQL|增长分析|Hive|NLP|数据清洗,全职,是,2025-02-19
JOB00440,风控数据分析师,字节跳动,互联网/IT,50000人,合肥,安徽合肥,博士,不限,10K-15K,10000,15000,中初级(8K-15K),Python|Hive|ETL|数据可视化|大数据|竞品分析|Tableau,全职,否,2025-05-25
JOB00441,策略数据分析师,阿里巴巴,互联网/IT,50000人,合肥,安徽合肥,硕士,1-3年,8K-12K,8000,12000,中初级(8K-15K),SQL|大数据|埋点分析,全职,否,2025-07-19
JOB00442,数据分析专员,美团,互联网/IT,50000人,厦门,福建厦门,本科,1-3年,15K-20K,15000,20000,中级(15K-25K),指标体系|Spark|竞品分析|SQL|NLP,全职,否,2025-06-11
JOB00443,数据分析实习生,飞猪,旅游,50000人,上海,上海,本科,5-10年,6K-10K,6000,10000,中初级(8K-15K),回归分析|数据挖掘|R|埋点分析|Excel|用户画像|机器学习,全职,否,2025-01-04
JOB00444,策略数据分析师,蔚来,汽车,10000人,重庆,重庆,本科,不限,10K-15K,10000,15000,中初级(8K-15K),竞品分析|Excel|数据仓库|NLP|R|Power BI|机器学习,全职,是,2025-04-24
JOB00445,数据分析师(偏BI),微众银行,金融,1000人,南京,江苏南京,本科,5-10年,10K-15K,10000,15000,中初级(8K-15K),Python|Excel|统计分析|Spark|大数据,全职,否,2025-04-23
JOB00446,策略数据分析师,同程旅行,旅游,10000人,天津,天津,硕士,3-5年,10K-15K,10000,15000,中初级(8K-15K),数据挖掘|Excel|R|Spark|深度学习|增长分析|数据可视化|SPSS,兼职,是,2025-01-06
JOB00447,数据分析师(偏运营),达能,消费品,10000人,广州,广东广州,硕士,3-5年,18K-25K,18000,25000,中级(15K-25K),SQL|A/B测试|Hive|埋点分析|数据仓库|Power BI|大数据|统计分析,全职,否,2025-01-10
JOB00448,数据分析师(偏运营),中信证券,金融,10000人,深圳,广东深圳,大专,5-10年,18K-25K,18000,25000,中级(15K-25K),机器学习|Hive|回归分析|NLP|指标体系|增长分析|BI工具|大数据,全职,否,2025-07-18
JOB00449,数据分析专员,菜鸟,物流,10000人,厦门,福建厦门,本科,1-3年,15K-25K,15000,25000,中级(15K-25K),数据清洗|大数据|统计分析|A/B测试|BI工具,全职,否,2025-03-15
JOB00450,数据分析专员,招商银行,金融,50000人,佛山,广东佛山,硕士,5-10年,8K-12K,8000,12000,中初级(8K-15K),竞品分析|埋点分析|数据挖掘|Power BI|SPSS|数据清洗|Tableau|Python,全职,否,2025-04-09
JOB00451,产品数据分析师,安居客,房产,5000人,成都,四川成都,本科,5-10年,15K-20K,15000,20000,中级(15K-25K),统计分析|Spark|数据仓库|SPSS,全职,否,2025-01-13
JOB00452,增长数据分析师,豆瓣,互联网/IT,1000人,杭州,浙江杭州,硕士,10年以上,6K-10K,6000,10000,中初级(8K-15K),ETL|机器学习|指标体系|竞品分析|A/B测试|大数据|增长分析,全职,否,2025-05-22
JOB00453,高级数据分析师,大疆,通信/电子,10000人,东莞,广东东莞,硕士,3-5年,20K-30K,20000,30000,中高级(25K-40K),大数据|Python|Power BI|埋点分析|数据仓库|Tableau|A/B测试|SQL,全职,否,2025-01-20
JOB00454,商业数据分析师,中信证券,金融,10000人,东莞,广东东莞,本科,5-10年,15K-25K,15000,25000,中级(15K-25K),Excel|数据仓库|NLP,全职,否,2025-01-17
JOB00455,数据分析师,小鹏汽车,汽车,5000人,武汉,湖北武汉,本科,3-5年,10K-15K,10000,15000,中初级(8K-15K),统计分析|数据可视化|Power BI|竞品分析|Hive|NLP|深度学习|BI工具,全职,是,2025-03-15
JOB00456,风控数据分析师,拼多多,互联网/IT,10000人,武汉,湖北武汉,硕士,3-5年,40K-60K,40000,60000,高级(40K以上),A/B测试|SPSS|数据挖掘|增长分析|Hive|BI工具,全职,是,2025-01-05
JOB00457,高级数据分析师,微众银行,金融,1000人,苏州,江苏苏州,本科,10年以上,30K-40K,30000,40000,中高级(25K-40K),BI工具|数据可视化|Excel|SQL|Hive|指标体系|数据建模,全职,否,2025-02-07
JOB00458,用户数据分析师,建设银行,金融,50000人,郑州,河南郑州,本科,3-5年,18K-25K,18000,25000,中级(15K-25K),A/B测试|大数据|数据仓库|增长分析|Spark|数据清洗|SQL,全职,否,2025-03-21
JOB00459,数据分析经理,作业帮,教育,5000人,广州,广东广州,硕士,10年以上,25K-35K,25000,35000,中高级(25K-40K),指标体系|数据清洗|SQL|Tableau|数据建模|大数据|Excel|用户画像,全职,否,2025-06-22
JOB00460,用户数据分析师,作业帮,教育,5000人,广州,广东广州,本科,5-10年,4K-6K,4000,6000,初级(8K以下),回归分析|Python|Power BI|机器学习,全职,否,2025-03-06
JOB00461,数据分析师,网易,互联网/IT,50000人,西安,陕西西安,本科,3-5年,25K-35K,25000,35000,中高级(25K-40K),A/B测试|ETL|指标体系|Excel|R,全职,否,2025-01-20
JOB00462,风控数据分析师,招商银行,金融,50000人,天津,天津,本科,1-3年,18K-25K,18000,25000,中级(15K-25K),数据建模|埋点分析|竞品分析|统计分析|Tableau,全职,否,2025-02-01
JOB00463,资深数据分析师,联想,通信/电子,50000人,大连,辽宁大连,本科,5-10年,40K-60K,40000,60000,高级(40K以上),Tableau|R|Power BI|ETL,全职,是,2025-07-17
JOB00464,资深数据分析师,同程旅行,旅游,10000人,天津,天津,硕士,5-10年,20K-30K,20000,30000,中高级(25K-40K),Tableau|深度学习|Power BI,全职,否,2025-07-15
JOB00465,高级数据分析师,去哪儿,旅游,10000人,长沙,湖南长沙,本科,5-10年,50K-80K,50000,80000,高级(40K以上),Power BI|NLP|竞品分析|数据清洗,全职,否,2025-07-26
JOB00466,商业数据分析师,小米,通信/电子,10000人,深圳,广东深圳,大专,3-5年,10K-15K,10000,15000,中初级(8K-15K),Python|数据挖掘|埋点分析,全职,否,2025-01-09
JOB00467,高级数据分析师,百度,互联网/IT,50000人,深圳,广东深圳,本科,10年以上,40K-60K,40000,60000,高级(40K以上),R|回归分析|NLP|SPSS|埋点分析|统计分析|SQL,全职,是,2025-03-12
JOB00468,高级数据分析师,中国平安,金融,50000人,大连,辽宁大连,硕士,3-5年,20K-30K,20000,30000,中高级(25K-40K),深度学习|回归分析|BI工具,全职,是,2025-07-18
JOB00469,数据分析经理,字节跳动,互联网/IT,50000人,广州,广东广州,硕士,5-10年,20K-30K,20000,30000,中高级(25K-40K),竞品分析|回归分析|SPSS|Spark|埋点分析,全职,否,2025-02-17
JOB00470,高级数据分析师,360数科,金融,5000人,合肥,安徽合肥,本科,5-10年,25K-35K,25000,35000,中高级(25K-40K),Power BI|大数据|BI工具|统计分析|竞品分析|A/B测试|数据仓库,全职,否,2025-04-20
JOB00471,数据分析师(偏BI),元气森林,消费品,1000人,厦门,福建厦门,本科,3-5年,35K-50K,35000,50000,高级(40K以上),NLP|Excel|深度学习|数据挖掘,全职,否,2025-02-01
JOB00472,高级数据分析师,微博,互联网/IT,5000人,广州,广东广州,本科,5-10年,18K-25K,18000,25000,中级(15K-25K),数据可视化|竞品分析|回归分析|Tableau,全职,否,2025-02-11
JOB00473,数据分析师(偏BI),华泰证券,金融,10000人,佛山,广东佛山,硕士,3-5年,8K-12K,8000,12000,中初级(8K-15K),大数据|数据建模|BI工具|竞品分析|回归分析|增长分析|深度学习|指标体系,全职,否,2025-06-20
JOB00474,高级数据分析师,比亚迪,汽车,50000人,青岛,山东青岛,本科,5-10年,18K-25K,18000,25000,中级(15K-25K),大数据|数据清洗|指标体系|Power BI|SQL,全职,是,2025-02-13
JOB00475,策略数据分析师,饿了么,本地生活,10000人,杭州,浙江杭州,本科,3-5年,15K-25K,15000,25000,中级(15K-25K),BI工具|大数据|数据挖掘|Spark|R|A/B测试|埋点分析,全职,否,2025-05-11
JOB00476,资深数据分析师,途牛,旅游,1000人,天津,天津,大专,3-5年,18K-25K,18000,25000,中级(15K-25K),数据可视化|Spark|机器学习,全职,否,2025-06-28
JOB00477,数据分析经理,农夫山泉,消费品,10000人,成都,四川成都,本科,5-10年,25K-35K,25000,35000,中高级(25K-40K),回归分析|埋点分析|大数据,全职,否,2025-07-06
JOB00478,数据分析实习生,陌陌,互联网/IT,5000人,上海,上海,本科,3-5年,6K-10K,6000,10000,中初级(8K-15K),统计分析|BI工具|A/B测试|机器学习|Python|SQL|回归分析|增长分析,全职,是,2025-07-21
JOB00479,产品数据分析师,58同城,本地生活,10000人,郑州,河南郑州,本科,1-3年,10K-15K,10000,15000,中初级(8K-15K),埋点分析|数据清洗|指标体系,全职,否,2025-06-03
JOB00480,数据分析经理,元气森林,消费品,1000人,广州,广东广州,本科,5-10年,20K-30K,20000,30000,中高级(25K-40K),NLP|Hive|回归分析|ETL|深度学习|数据建模|SQL|大数据,兼职,否,2025-05-04
JOB00481,风控数据分析师,微博,互联网/IT,5000人,广州,广东广州,硕士,1-3年,10K-15K,10000,15000,中初级(8K-15K),机器学习|SPSS|用户画像|A/B测试|统计分析|Hive|R|大数据,兼职,否,2025-01-27
JOB00482,数据分析师(偏BI),同程旅行,旅游,10000人,武汉,湖北武汉,本科,不限,40K-60K,40000,60000,高级(40K以上),用户画像|增长分析|Excel|竞品分析,全职,否,2025-03-09
JOB00483,风控数据分析师,小红书,互联网/IT,5000人,东莞,广东东莞,硕士,3-5年,8K-12K,8000,12000,中初级(8K-15K),指标体系|深度学习|A/B测试,全职,否,2025-06-18
JOB00484,策略数据分析师,美团,本地生活,50000人,武汉,湖北武汉,本科,1-3年,10K-15K,10000,15000,中初级(8K-15K),SPSS|SQL|指标体系|竞品分析|ETL|NLP|回归分析,全职,否,2025-07-24
JOB00485,风控数据分析师,好未来,教育,10000人,西安,陕西西安,硕士,3-5年,12K-18K,12000,18000,中级(15K-25K),回归分析|增长分析|指标体系|Python|ETL|R,全职,否,2025-02-24
JOB00486,策略数据分析师,农夫山泉,消费品,10000人,合肥,安徽合肥,本科,5-10年,20K-30K,20000,30000,中高级(25K-40K),NLP|Hive|数据建模|深度学习,全职,是,2025-06-20
JOB00487,风控数据分析师,宝洁,消费品,50000人,郑州,河南郑州,本科,1-3年,5K-8K,5000,8000,初级(8K以下),Spark|大数据|数据仓库|Hive|指标体系,全职,否,2025-03-05
JOB00488,策略数据分析师,美团,互联网/IT,50000人,西安,陕西西安,硕士,1-3年,12K-18K,12000,18000,中级(15K-25K),增长分析|大数据|数据挖掘,全职,是,2025-01-11
JOB00489,策略数据分析师,农夫山泉,消费品,10000人,深圳,广东深圳,硕士,3-5年,10K-15K,10000,15000,中初级(8K-15K),数据可视化|深度学习|增长分析,全职,否,2025-05-24
JOB00490,资深数据分析师,陌陌,互联网/IT,5000人,广州,广东广州,本科,10年以上,20K-30K,20000,30000,中高级(25K-40K),数据建模|大数据|Excel|数据清洗|用户画像|Tableau|机器学习,全职,否,2025-02-14
JOB00491,数据分析师(偏BI),度小满,金融,5000人,杭州,浙江杭州,本科,1-3年,8K-12K,8000,12000,中初级(8K-15K),NLP|回归分析|Python|大数据|数据仓库,兼职,否,2025-03-18
JOB00492,资深数据分析师,京东物流,物流,50000人,青岛,山东青岛,硕士,3-5年,40K-60K,40000,60000,高级(40K以上),统计分析|大数据|竞品分析|深度学习,全职,否,2025-06-22
JOB00493,增长数据分析师,网易,互联网/IT,50000人,南京,江苏南京,本科,3-5年,12K-18K,12000,18000,中级(15K-25K),数据挖掘|埋点分析|Tableau|数据仓库|NLP,全职,是,2025-01-13
JOB00494,商业数据分析师,欧莱雅,消费品,5000人,苏州,江苏苏州,本科,5-10年,8K-12K,8000,12000,中初级(8K-15K),Spark|指标体系|机器学习|数据挖掘,全职,否,2025-01-09
JOB00495,增长数据分析师,滴滴出行,互联网/IT,10000人,青岛,山东青岛,本科,3-5年,18K-25K,18000,25000,中级(15K-25K),深度学习|Tableau|SPSS|竞品分析|数据建模|ETL,全职,是,2025-06-27
JOB00496,数据分析专员,饿了么,本地生活,10000人,厦门,福建厦门,硕士,5-10年,15K-20K,15000,20000,中级(15K-25K),Spark|数据挖掘|指标体系|Power BI|SQL|数据可视化|R|深度学习,全职,否,2025-01-06
JOB00497,数据分析专员,联合利华,消费品,50000人,大连,辽宁大连,硕士,5-10年,15K-20K,15000,20000,中级(15K-25K),埋点分析|Hive|数据挖掘|机器学习|Spark|大数据|Power BI,全职,是,2025-07-11
JOB00498,数据分析师(偏BI),伊利,消费品,50000人,武汉,湖北武汉,本科,3-5年,10K-15K,10000,15000,中初级(8K-15K),数据清洗|SQL|深度学习|数据仓库|指标体系|用户画像|增长分析,全职,是,2025-04-07
JOB00499,数据分析专员,玛氏,消费品,10000人,成都,四川成都,大专,3-5年,12K-18K,12000,18000,中级(15K-25K),统计分析|SPSS|回归分析,全职,是,2025-04-25
JOB00500,数据分析师(偏算法),猿辅导,教育,10000人,青岛,山东青岛,本科,5-10年,8K-12K,8000,12000,中初级(8K-15K),A/B测试|增长分析|大数据|数据可视化|Power BI,全职,否,2025-02-27
